team1_id,team1_score,team2_id,team2_score,WLoc,num_ot,team1_position,team2_position,team1_seed,team2_seed,strongseed,weakseed,team1_region,team2_region,slot,team1_teamname,team2_teamname,season,host,host_lat,host_long,team1_lat,team1_long,team2_lat,team2_long,team1_coach_id,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_coach_id,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_ap_final,team1_ap_preseason,team1_coaches_before_final,team1_coaches_preseason,team2_ap_final,team2_ap_preseason,team2_coaches_before_final,team2_coaches_preseason,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_rpi,team2_rpi,game_id
1458,80,1385,70,N,0,W08,W09,8,9,8,9,W,W,R1W8,Wisconsin,St John's,2002,washington,38.8951,-77.0367,43.073858,-89.405356,40.721979,-73.795301,bo-ryan-1,0,0,0,0,0,0,18,12,48,39,18,12,18,12,mike-jarvis-1,2,8,1,2,0,0,87,43,340,184,20,11,20,11,,,,,,,,,47.6054,35.7639,71.8354,5.1925,51.1191,34.7826,68.7251,9.1954,35.5556,32.1385,55.6188,51.1258,0.0912,0.1002,43.9074,28.719,66.9544,9.7403,46.1039,33.1461,72.1024,9.1899,24.7824,30.2378,46.9388,57.3154,0.1393,0.0992,63.8016,64.6828,103.0291,107.4935,100.3758,95.4425,71.8188,70.725,97.0139,99.3518,94.3765,91.7203,0.572,0.575,2002-1458-1385
1462,70,1218,58,N,0,Z07,Z10,7,10,7,10,Z,Z,R1Z7,Xavier,Hawaii,2002,dallas,32.7767,-96.797,39.149291,-84.477648,21.292648,-157.816607,thad-matta-1,0,1,0,0,0,0,25,5,49,13,25,5,25,5,riley-wallace-1,2,2,0,0,0,0,243,203,258,230,27,5,27,5,22,,19,,25,,24,,49.1942,35.6239,72.1019,10.6557,43.7407,30.6839,66.8687,8.7362,31.9284,28.7307,51.4801,51.9256,0.0986,0.0898,48.9529,38.374,68.7055,9.1203,44.6328,33.2075,66.3921,8.2024,34.9233,29.9604,66.6248,48.011,0.1046,0.0772,66.8298,68.0282,108.3514,109.1179,93.2482,92.009,67.0323,66.8943,108.4417,110.4563,94.6345,96.6259,0.618,0.589,2002-1462-1218
1112,68,1461,60,N,0,Z03,Z11,3,11,3,11,Z,Z,R2Z3,Arizona,Wyoming,2002,albuquerque,35.1107,-106.61,32.232071,-110.950769,41.311943,-105.57204,lute-olson-1,17,22,8,10,4,5,467,144,656,239,22,9,22,9,steve-mcclain-1,0,0,0,0,0,0,78,40,78,40,21,8,21,8,7,,8,,,,,,50,37.6093,73.0769,7.2512,47.8576,34.7826,70.1258,8.4934,33.6275,31.9731,56.4706,54.8255,0.0835,0.0839,50.6349,30.8962,69.6822,10.4355,43.1389,36.2205,70.8783,8.8095,25.1781,29.4493,51.8856,53.8787,0.096,0.1068,74.1462,72.8207,111.0077,117.3877,104.0411,96.9262,69.6172,70.4124,105.3654,106.037,97.0568,96.6601,0.634,0.567,2002-1112-1461
1181,84,1323,77,N,0,Y01,Y08,1,8,1,8,Y,Y,R2Y1,Duke,Notre Dame,2002,greenville,35.6017,-77.3725,36.00159,-78.94226,41.616717,-86.289848,mike-krzyzewski-1,17,17,12,12,9,9,562,167,635,226,29,3,29,3,mike-brey-1,1,3,0,0,0,0,41,20,140,72,21,10,21,10,1,1,1,,,,,,57.4329,36.2651,68.9845,7.2251,46.2916,30.2703,68.8693,7.4692,37.5736,26.1916,57.1821,49.5516,0.1297,0.0919,49.037,37.8641,71.194,10.9142,42.6648,33.6538,67.5325,8.6667,31.4024,30.6634,67.0759,56.5271,0.1099,0.1016,77.0734,75.1685,116.3726,118.5999,90.2544,87.7504,70.3693,70.1299,109,113.8693,95.8235,97.3342,0.655,0.58,2002-1181-1323
1231,76,1423,67,N,0,Y05,Y13,5,13,5,13,Y,Y,R2Y4,Indiana,UNC Wilmington,2002,sacramento,38.5556,-121.4689,39.166383,-86.526904,34.225223,-77.875527,mike-davis-6,1,1,0,0,0,0,41,24,41,24,20,11,20,11,jerry-wainwright-1,1,1,0,0,0,0,135,102,135,102,22,9,22,9,,22,,,,,,,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,46.4905,37.3311,68.855,9.0513,45.3438,32.0883,67.2468,8.6705,32.8342,33.8895,57.7806,54.7887,0.128,0.0931,65.7442,66.5739,105.3974,109.6136,94.4987,89.9224,64.2049,64.534,104.1599,104.5005,93.3916,93.829,0.633,0.575,2002-1231-1423
1242,86,1390,63,N,0,X01,X08,1,8,1,8,X,X,R2X1,Kansas,Stanford,2002,st_louis,38.6272,-90.1978,38.957351,-95.24587,37.431746,-122.182212,roy-williams-1,12,12,7,7,2,2,384,92,384,92,29,3,29,3,mike-montgomery-1,9,9,3,3,1,1,337,156,491,233,19,9,19,9,2,7,2,,24,13,23,,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,50.6173,34.0461,69.9877,10.1961,45.098,35.0746,69.4486,6.5844,33.3516,29.5969,58.3942,51.114,0.0701,0.0986,79.0371,79.1217,114.5438,115.0406,94.4261,90.5399,71.4355,71.2398,112.5213,113.9578,99.801,96.3122,0.673,0.584,2002-1242-1390
1245,71,1104,58,N,0,Y10,Y02,10,2,2,10,Y,Y,R2Y2,Kent,Alabama,2002,greenville,35.6017,-77.3725,41.146856,-81.342253,33.2144,-87.545766,stan-heath-1,0,0,0,0,0,0,27,5,27,5,27,5,27,5,mark-gottfried-1,0,2,0,0,0,0,81,49,149,73,26,7,26,7,,,,,8,24,8,,50.7947,36.5812,73.1034,5.4849,46.1844,32.4717,68.9051,5.5978,28.7894,32.9782,48.4721,50.6394,0.0974,0.0717,50.6579,30.8677,73.5782,8.0468,45.2085,31.7841,68.2422,7.1637,33.945,32.7925,50.5495,46.988,0.1053,0.0881,65.4145,66.1658,115.7547,113.6686,96.7084,96.201,69.8636,69.9001,108.4361,111.4954,95.2313,93.877,0.615,0.63,2002-1245-1104
1246,87,1409,82,N,0,W04,W12,4,12,4,12,W,W,R2W4,Kentucky,Tulsa,2002,st_louis,38.6272,-90.1978,38.028081,-84.510698,36.151887,-95.945175,tubby-smith-1,4,8,3,6,1,1,130,42,254,104,20,9,20,9,john-phillips-1,0,0,0,0,0,0,26,6,26,6,26,6,26,6,16,4,15,,,,,,50.9105,31.5089,67.6948,12.3344,45.1159,33.6538,67.9117,7.8385,34.8633,34.0611,51.1682,52.8477,0.1055,0.0987,51.0526,40.2262,75.389,11.2177,46.3469,34.8276,68.0251,9.0226,31.7599,29.9742,60.5603,51.9277,0.1094,0.0945,70.2659,69.3445,105.2773,109.8256,94.9881,91.1143,71.3555,71.285,112.0819,111.68,96.5354,98.0707,0.621,0.591,2002-1246-1409
1281,83,1326,67,N,0,Z12,Z04,12,4,4,12,Z,Z,R2Z4,Missouri,Ohio St,2002,albuquerque,35.1107,-106.61,38.626527,-90.336949,39.998389,-83.009001,quin-snyder-1,2,2,0,0,0,0,59,37,59,37,21,11,21,11,jim-obrien-1,3,6,1,2,1,1,101,56,336,273,23,7,23,7,,8,,,14,,12,,49.6829,39.0887,68.9704,9.7222,47.4747,36.414,66.8831,7.8224,37.0173,25.4588,52.2793,54.8999,0.1029,0.101,52.589,37.5536,67.5472,6.8306,49.9089,32.0624,70.1149,8.8997,27.3796,34.4478,58.5455,54.8431,0.0904,0.0744,70.7578,70.5889,112.716,112.3241,101.992,99.0919,66.3782,68.1862,111.3386,115.5508,96.5748,96.7318,0.578,0.605,2002-1281-1326
1332,92,1448,87,N,0,X02,X07,2,7,2,7,X,X,R2X2,Oregon,Wake Forest,2002,sacramento,38.5556,-121.4689,44.044515,-123.07398,36.135301,-80.279004,ernie-kent-1,1,2,0,0,0,0,91,57,181,137,23,8,23,8,skip-prosser-1,0,5,0,0,0,0,20,12,185,90,20,12,20,12,11,,11,,,,,,52.352,42.2096,77.0784,7.0243,46.4879,34.3013,67.9767,6.6009,34.8814,26.0274,57.085,45.2563,0.099,0.0927,52.8839,36.6412,73.8192,9.9499,49.32,34.4307,68.7764,6.5323,31.2798,34.2897,55.2448,53.2979,0.0879,0.1039,73.3053,72.3868,116.3415,116.6486,96.8665,95.8647,73.2075,71.5241,110.6312,115.7479,103.9414,100.3366,0.6,0.594,2002-1332-1448
1163,77,1301,74,N,0,W02,W07,2,7,2,7,W,W,R2W2,Connecticut,NC State,2002,washington,38.8951,-77.0367,41.808215,-72.249537,35.785111,-78.674517,jim-calhoun-1,9,14,7,7,1,1,375,149,623,286,24,6,24,6,herb-sendek-1,0,1,0,0,0,0,108,84,171,110,22,10,22,10,10,,13,,,,25,,50.4627,39.3862,69.6315,15.6499,40.5836,32.3442,71.151,8.575,19.4334,30.8891,50.823,55.7831,0.1035,0.091,51.4512,35.9638,75.5047,5.6648,49.5673,31.4126,73.6626,9.7625,40.4712,29.7402,63.2677,54.8185,0.1136,0.0984,71.8605,70.3456,106.1949,108.1906,93.6429,91.5948,69.9059,68.8094,108.3939,109.9085,96.7003,93.5746,0.634,0.585,2002-1163-1301
1228,72,1166,60,N,0,X04,X12,4,12,4,12,X,X,R2X4,Illinois,Creighton,2002,chicago,41.8369,-87.6847,39.730827,-90.246256,41.265325,-95.947029,bill-self-1,1,3,1,2,0,0,51,16,180,97,24,8,24,8,dana-altman-1,3,4,0,0,0,0,145,94,228,161,22,8,22,8,13,3,16,,,,,,52.7419,36.7052,74.0139,11.1111,45.7053,34.0087,66.3158,8.1452,35.8178,35.2551,64.978,55.092,0.1049,0.0793,51.157,37.1567,73.037,10.6112,45.6706,38.8193,73.3229,5.9504,33.8436,32.1819,57.4794,54.4371,0.1174,0.1035,70.3965,70.701,109.6636,111.9148,96.4559,92.7977,68.1765,68.6093,109.6425,109.7891,98.2993,99.2335,0.626,0.575,2002-1228-1166
1268,87,1458,57,N,0,W01,W08,1,8,1,8,W,W,R2W1,Maryland,Wisconsin,2002,washington,38.8951,-77.0367,38.988607,-76.939704,43.073858,-89.405356,gary-williams-1,8,11,5,7,1,1,268,143,475,271,26,4,26,4,bo-ryan-1,0,0,0,0,0,0,18,12,48,39,18,12,18,12,4,2,4,,,,,,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,47.6054,35.7639,71.8354,5.1925,51.1191,34.7826,68.7251,9.1954,35.5556,32.1385,55.6188,51.1258,0.0912,0.1002,75.2758,75.418,113.1674,116.2551,94.3706,91.5424,63.8016,64.6828,103.0291,107.4935,100.3758,95.4425,0.672,0.572,2002-1268-1458
1328,78,1462,65,N,0,Z02,Z07,2,7,2,7,Z,Z,R2Z2,Oklahoma,Xavier,2002,dallas,32.7767,-96.797,35.208152,-97.445692,39.149291,-84.477648,kelvin-sampson-1,7,8,1,1,0,0,183,73,286,176,27,4,27,4,thad-matta-1,0,1,0,0,0,0,25,5,49,13,25,5,25,5,3,25,3,,22,,19,,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,49.1942,35.6239,72.1019,10.6557,43.7407,30.6839,66.8687,8.7362,31.9284,28.7307,51.4801,51.9256,0.0986,0.0898,69.3604,68.4844,111.0435,110.4555,91.4413,88.5941,66.8298,68.0282,108.3514,109.1179,93.2482,92.009,0.664,0.618,2002-1328-1462
1338,63,1143,50,N,0,Y03,Y06,3,6,3,6,Y,Y,R2Y3,Pittsburgh,California,2002,pittsburgh,40.4417,-80,40.444502,-79.954692,37.871519,-122.260401,ben-howland-1,0,1,0,0,0,0,59,34,136,95,27,5,27,5,ben-braun-1,2,5,1,2,0,0,117,69,301,202,22,8,22,8,9,,7,,,,,,54.7988,32.2581,60.4527,11.9175,44.6142,28.8217,69.5222,9.4427,34.5491,32.4213,63.5776,54.902,0.0991,0.0792,51.6746,31.4286,67.713,11.9891,46.1399,34.3701,66.6174,7.0973,32.1796,36.8693,58.3234,59.6708,0.1143,0.0729,66.5007,65.6775,107.3403,110.257,90.1442,91.6547,68.9445,68.0084,104.0471,108.4214,94.9897,93.0913,0.612,0.593,2002-1338-1143
1356,77,1208,75,N,0,W11,W03,11,3,3,11,W,W,R2W3,S Illinois,Georgia,2002,chicago,41.8369,-87.6847,37.71921,-89.217618,33.943487,-83.373847,bruce-weber-1,0,0,0,0,0,0,77,46,77,46,26,7,26,7,jim-harrick-1,1,15,0,4,0,1,47,44,450,226,21,9,21,9,,,,,23,,,,49.9339,36.6057,61.9318,11.8257,42.047,35.9019,69.8824,6.7371,28.4161,28.3094,56.0451,47.7245,0.1036,0.0938,50.7961,32.2807,74.3066,9.4293,50.0414,31.0145,66.6058,9.022,30.1747,36.3349,56.9087,56.2882,0.1259,0.1055,70.9269,73.0735,107.0924,105.457,94.3099,94.6616,70.6786,70.9604,108.4477,114.569,100.5115,96.9263,0.586,0.607,2002-1356-1208
1400,68,1280,64,N,0,X06,X03,6,3,3,6,X,X,R2X3,Texas,Mississippi St,2002,dallas,32.7767,-96.797,30.28473,-97.737277,33.425002,-88.879658,rick-barnes-1,3,9,0,1,0,0,88,42,290,176,20,11,20,11,rick-stansbury-1,0,0,0,0,0,0,78,49,78,49,26,7,26,7,,23,,,17,,18,,48.2603,36.7647,68.6732,9.5342,47.3071,36.5559,65.3955,8.3119,25.9542,32.5147,54.373,52.13,0.0869,0.091,53.1117,34.8457,65.285,9.0375,47.0242,30.0985,68.7813,6.7185,28.0407,34.3147,60.0212,46.6042,0.1191,0.1114,70.7855,70.6207,109.8999,113.6185,102.7344,99.4373,70.0123,69.2387,104.5274,109.3856,94.7267,91.6294,0.6,0.467,2002-1400-1280
1417,105,1153,101,N,2,Z08,Z01,8,1,1,8,Z,Z,R2Z1,UCLA,Cincinnati,2002,pittsburgh,40.4417,-80,34.068892,-118.443901,39.131159,-84.51428,steve-lavin-1,5,5,4,4,0,0,133,58,133,58,19,11,19,11,bob-huggins-1,10,11,4,4,1,1,330,100,427,146,30,3,30,3,,5,,,5,,5,,50.6716,38.986,69.1834,8.1152,49.3892,33.2947,71.5548,6.1194,29.9163,42.9283,52.9933,55.6858,0.0784,0.0805,50.7363,36.2218,70.9178,10.2265,40.4942,29.5848,68.2848,6.2249,27.8609,28.4029,48.7073,44.8095,0.069,0.0657,69.505,68.5327,106.244,110.6811,102.9371,96.7451,68.4368,68.7152,112.2741,115.7842,86.3924,88.0357,0.592,0.654,2002-1417-1153
1231,74,1181,73,N,0,Y05,Y01,5,1,1,5,Y,Y,R3Y1,Indiana,Duke,2002,lexington,38.0297,-84.4947,39.166383,-86.526904,36.00159,-78.94226,mike-davis-6,1,1,0,0,0,0,41,24,41,24,20,11,20,11,mike-krzyzewski-1,17,17,12,12,9,9,562,167,635,226,29,3,29,3,,22,,,1,1,1,,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,57.4329,36.2651,68.9845,7.2251,46.2916,30.2703,68.8693,7.4692,37.5736,26.1916,57.1821,49.5516,0.1297,0.0919,65.7442,66.5739,105.3974,109.6136,94.4987,89.9224,77.0734,75.1685,116.3726,118.5999,90.2544,87.7504,0.633,0.655,2002-1231-1181
1245,78,1338,73,N,1,Y10,Y03,10,3,3,10,Y,Y,R3Y2,Kent,Pittsburgh,2002,lexington,38.0297,-84.4947,41.146856,-81.342253,40.444502,-79.954692,stan-heath-1,0,0,0,0,0,0,27,5,27,5,27,5,27,5,ben-howland-1,0,1,0,0,0,0,59,34,136,95,27,5,27,5,,,,,9,,7,,50.7947,36.5812,73.1034,5.4849,46.1844,32.4717,68.9051,5.5978,28.7894,32.9782,48.4721,50.6394,0.0974,0.0717,54.7988,32.2581,60.4527,11.9175,44.6142,28.8217,69.5222,9.4427,34.5491,32.4213,63.5776,54.902,0.0991,0.0792,65.4145,66.1658,115.7547,113.6686,96.7084,96.201,66.5007,65.6775,107.3403,110.257,90.1442,91.6547,0.615,0.612,2002-1245-1338
1281,82,1417,73,N,0,Z12,Z08,12,8,8,12,Z,Z,R3Z1,Missouri,UCLA,2002,san_jose,37.3382,-121.8863,38.626527,-90.336949,34.068892,-118.443901,quin-snyder-1,2,2,0,0,0,0,59,37,59,37,21,11,21,11,steve-lavin-1,5,5,4,4,0,0,133,58,133,58,19,11,19,11,,8,,,,5,,,49.6829,39.0887,68.9704,9.7222,47.4747,36.414,66.8831,7.8224,37.0173,25.4588,52.2793,54.8999,0.1029,0.101,50.6716,38.986,69.1834,8.1152,49.3892,33.2947,71.5548,6.1194,29.9163,42.9283,52.9933,55.6858,0.0784,0.0805,70.7578,70.5889,112.716,112.3241,101.992,99.0919,69.505,68.5327,106.244,110.6811,102.9371,96.7451,0.578,0.592,2002-1281-1417
1328,88,1112,67,N,0,Z02,Z03,2,3,2,3,Z,Z,R3Z2,Oklahoma,Arizona,2002,san_jose,37.3382,-121.8863,35.208152,-97.445692,32.232071,-110.950769,kelvin-sampson-1,7,8,1,1,0,0,183,73,286,176,27,4,27,4,lute-olson-1,17,22,8,10,4,5,467,144,656,239,22,9,22,9,3,25,3,,7,,8,,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,50,37.6093,73.0769,7.2512,47.8576,34.7826,70.1258,8.4934,33.6275,31.9731,56.4706,54.8255,0.0835,0.0839,69.3604,68.4844,111.0435,110.4555,91.4413,88.5941,74.1462,72.8207,111.0077,117.3877,104.0411,96.9262,0.664,0.634,2002-1328-1112
1163,71,1356,59,N,0,W02,W11,2,11,2,11,W,W,R3W2,Connecticut,S Illinois,2002,syracuse,43.0469,-76.1444,41.808215,-72.249537,37.71921,-89.217618,jim-calhoun-1,9,14,7,7,1,1,375,149,623,286,24,6,24,6,bruce-weber-1,0,0,0,0,0,0,77,46,77,46,26,7,26,7,10,,13,,,,,,50.4627,39.3862,69.6315,15.6499,40.5836,32.3442,71.151,8.575,19.4334,30.8891,50.823,55.7831,0.1035,0.091,49.9339,36.6057,61.9318,11.8257,42.047,35.9019,69.8824,6.7371,28.4161,28.3094,56.0451,47.7245,0.1036,0.0938,71.8605,70.3456,106.1949,108.1906,93.6429,91.5948,70.9269,73.0735,107.0924,105.457,94.3099,94.6616,0.634,0.586,2002-1163-1356
1242,73,1228,69,N,0,X01,X04,1,4,1,4,X,X,R3X1,Kansas,Illinois,2002,madison,43.0667,-89.4,38.957351,-95.24587,39.730827,-90.246256,roy-williams-1,12,12,7,7,2,2,384,92,384,92,29,3,29,3,bill-self-1,1,3,1,2,0,0,51,16,180,97,24,8,24,8,2,7,2,,13,3,16,,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,52.7419,36.7052,74.0139,11.1111,45.7053,34.0087,66.3158,8.1452,35.8178,35.2551,64.978,55.092,0.1049,0.0793,79.0371,79.1217,114.5438,115.0406,94.4261,90.5399,70.3965,70.701,109.6636,111.9148,96.4559,92.7977,0.673,0.626,2002-1242-1228
1268,78,1246,68,N,0,W01,W04,1,4,1,4,W,W,R3W1,Maryland,Kentucky,2002,syracuse,43.0469,-76.1444,38.988607,-76.939704,38.028081,-84.510698,gary-williams-1,8,11,5,7,1,1,268,143,475,271,26,4,26,4,tubby-smith-1,4,8,3,6,1,1,130,42,254,104,20,9,20,9,4,2,4,,16,4,15,,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,50.9105,31.5089,67.6948,12.3344,45.1159,33.6538,67.9117,7.8385,34.8633,34.0611,51.1682,52.8477,0.1055,0.0987,75.2758,75.418,113.1674,116.2551,94.3706,91.5424,70.2659,69.3445,105.2773,109.8256,94.9881,91.1143,0.672,0.621,2002-1268-1246
1332,72,1400,70,N,0,X02,X06,2,6,2,6,X,X,R3X2,Oregon,Texas,2002,madison,43.0667,-89.4,44.044515,-123.07398,30.28473,-97.737277,ernie-kent-1,1,2,0,0,0,0,91,57,181,137,23,8,23,8,rick-barnes-1,3,9,0,1,0,0,88,42,290,176,20,11,20,11,11,,11,,,23,,,52.352,42.2096,77.0784,7.0243,46.4879,34.3013,67.9767,6.6009,34.8814,26.0274,57.085,45.2563,0.099,0.0927,48.2603,36.7647,68.6732,9.5342,47.3071,36.5559,65.3955,8.3119,25.9542,32.5147,54.373,52.13,0.0869,0.091,73.3053,72.3868,116.3415,116.6486,96.8665,95.8647,70.7855,70.6207,109.8999,113.6185,102.7344,99.4373,0.6,0.6,2002-1332-1400
1231,81,1245,69,N,0,Y05,Y10,5,10,5,10,Y,Y,R4Y1,Indiana,Kent,2002,lexington,38.0297,-84.4947,39.166383,-86.526904,41.146856,-81.342253,mike-davis-6,1,1,0,0,0,0,41,24,41,24,20,11,20,11,stan-heath-1,0,0,0,0,0,0,27,5,27,5,27,5,27,5,,22,,,,,,,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,50.7947,36.5812,73.1034,5.4849,46.1844,32.4717,68.9051,5.5978,28.7894,32.9782,48.4721,50.6394,0.0974,0.0717,65.7442,66.5739,105.3974,109.6136,94.4987,89.9224,65.4145,66.1658,115.7547,113.6686,96.7084,96.201,0.633,0.615,2002-1231-1245
1328,81,1281,75,N,0,Z02,Z12,2,12,2,12,Z,Z,R4Z1,Oklahoma,Missouri,2002,san_jose,37.3382,-121.8863,35.208152,-97.445692,38.626527,-90.336949,kelvin-sampson-1,7,8,1,1,0,0,183,73,286,176,27,4,27,4,quin-snyder-1,2,2,0,0,0,0,59,37,59,37,21,11,21,11,3,25,3,,,8,,,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,49.6829,39.0887,68.9704,9.7222,47.4747,36.414,66.8831,7.8224,37.0173,25.4588,52.2793,54.8999,0.1029,0.101,69.3604,68.4844,111.0435,110.4555,91.4413,88.5941,70.7578,70.5889,112.716,112.3241,101.992,99.0919,0.664,0.578,2002-1328-1281
1242,104,1332,86,N,0,X01,X02,1,2,1,2,X,X,R4X1,Kansas,Oregon,2002,madison,43.0667,-89.4,38.957351,-95.24587,44.044515,-123.07398,roy-williams-1,12,12,7,7,2,2,384,92,384,92,29,3,29,3,ernie-kent-1,1,2,0,0,0,0,91,57,181,137,23,8,23,8,2,7,2,,11,,11,,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,52.352,42.2096,77.0784,7.0243,46.4879,34.3013,67.9767,6.6009,34.8814,26.0274,57.085,45.2563,0.099,0.0927,79.0371,79.1217,114.5438,115.0406,94.4261,90.5399,73.3053,72.3868,116.3415,116.6486,96.8665,95.8647,0.673,0.6,2002-1242-1332
1268,90,1163,82,N,0,W01,W02,1,2,1,2,W,W,R4W1,Maryland,Connecticut,2002,syracuse,43.0469,-76.1444,38.988607,-76.939704,41.808215,-72.249537,gary-williams-1,8,11,5,7,1,1,268,143,475,271,26,4,26,4,jim-calhoun-1,9,14,7,7,1,1,375,149,623,286,24,6,24,6,4,2,4,,10,,13,,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,50.4627,39.3862,69.6315,15.6499,40.5836,32.3442,71.151,8.575,19.4334,30.8891,50.823,55.7831,0.1035,0.091,75.2758,75.418,113.1674,116.2551,94.3706,91.5424,71.8605,70.3456,106.1949,108.1906,93.6429,91.5948,0.672,0.634,2002-1268-1163
1231,73,1328,64,N,0,Y05,Z02,5,2,2,5,Y,Z,R5YZ,Indiana,Oklahoma,2002,atlanta,33.755,-84.39,39.166383,-86.526904,35.208152,-97.445692,mike-davis-6,1,1,0,0,0,0,41,24,41,24,20,11,20,11,kelvin-sampson-1,7,8,1,1,0,0,183,73,286,176,27,4,27,4,,22,,,3,25,3,,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,65.7442,66.5739,105.3974,109.6136,94.4987,89.9224,69.3604,68.4844,111.0435,110.4555,91.4413,88.5941,0.633,0.664,2002-1231-1328
1268,97,1242,88,N,0,W01,X01,1,1,1,1,W,X,R5WX,Maryland,Kansas,2002,atlanta,33.755,-84.39,38.988607,-76.939704,38.957351,-95.24587,gary-williams-1,8,11,5,7,1,1,268,143,475,271,26,4,26,4,roy-williams-1,12,12,7,7,2,2,384,92,384,92,29,3,29,3,4,2,4,,2,7,2,,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,75.2758,75.418,113.1674,116.2551,94.3706,91.5424,79.0371,79.1217,114.5438,115.0406,94.4261,90.5399,0.672,0.673,2002-1268-1242
1268,64,1231,52,N,0,W01,Y05,1,5,1,5,W,Y,R6CH,Maryland,Indiana,2002,atlanta,33.755,-84.39,38.988607,-76.939704,39.166383,-86.526904,gary-williams-1,8,11,5,7,1,1,268,143,475,271,26,4,26,4,mike-davis-6,1,1,0,0,0,0,41,24,41,24,20,11,20,11,4,2,4,,,22,,,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,75.2758,75.418,113.1674,116.2551,94.3706,91.5424,65.7442,66.5739,105.3974,109.6136,94.4987,89.9224,0.672,0.633,2002-1268-1231
